year,player_0,pos,college,weight_0,forty,vertical,bench,broad,threecone,shuttle,Height,round_0,pick_0,side,position_0,overall,team_1,pos_rk,grade
16.0,238.0,10.0,76.0,4.0,61.0,22.0,2.0,23.0,37.0,34.0,2.0,3.0,43.0,0.0,11.0,33,4.0,5.0,17.0
16.0,2083.0,0.0,65.0,127.0,19.0,6.0,15.0,11.0,16.0,8.0,7.0,1.0,65.0,0.0,0.0,103,16.0,16.0,12.0
16.0,610.0,7.0,64.0,12.0,36.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,177.0,1.0,1.0,193,8.0,31.0,0.0
16.0,3460.0,2.0,18.0,0.0,82.0,20.0,6.0,17.0,124.0,80.0,4.0,4.0,170.0,0.0,5.0,153,23.0,3.0,37.0
16.0,845.0,5.0,62.0,29.0,31.0,21.0,7.0,3.0,17.0,58.0,3.0,4.0,144.0,1.0,10.0,152,9.0,34.0,53.0
16.0,1559.0,12.0,14.0,4.0,0.0,12.0,4.0,18.0,61.0,1.0,0.0,3.0,9.0,0.0,11.0,39,27.0,0.0,3.0
16.0,3035.0,9.0,6.0,50.0,93.0,27.0,0.0,17.0,5.0,1.0,0.0,2.0,41.0,0.0,8.0,3,19.0,0.0,45.0
16.0,2371.0,4.0,175.0,92.0,9.0,2.0,3.0,7.0,26.0,40.0,8.0,2.0,2.0,1.0,4.0,14,28.0,1.0,15.0
16.0,525.0,1.0,16.0,25.0,6.0,4.0,12.0,7.0,0.0,0.0,3.0,3.0,93.0,1.0,10.0,63,17.0,7.0,10.0
16.0,1163.0,1.0,4.0,22.0,10.0,0.0,10.0,0.0,0.0,0.0,7.0,3.0,53.0,1.0,10.0,56,12.0,6.0,14.0
16.0,1583.0,10.0,130.0,90.0,124.0,37.0,6.0,33.0,122.0,95.0,2.0,5.0,176.0,0.0,5.0,192,32.0,18.0,61.0
16.0,2540.0,19.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,109.0,2.0,14.0,149,10.0,0.0,4.0
16.0,3526.0,8.0,29.0,87.0,34.0,22.0,10.0,14.0,1.0,1.0,2.0,1.0,138.0,0.0,7.0,120,10.0,7.0,1.0
16.0,585.0,3.0,146.0,13.0,26.0,4.0,2.0,4.0,84.0,3.0,9.0,1.0,75.0,0.0,3.0,134,22.0,25.0,55.0
16.0,3273.0,5.0,17.0,49.0,18.0,33.0,0.0,41.0,0.0,0.0,1.0,2.0,6.0,1.0,1.0,28,11.0,4.0,10.0
16.0,3382.0,15.0,17.0,82.0,14.0,0.0,2.0,5.0,0.0,0.0,4.0,2.0,80.0,1.0,1.0,16,14.0,1.0,15.0
16.0,1164.0,4.0,58.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,192.0,1.0,4.0,177,16.0,14.0,24.0
16.0,860.0,9.0,0.0,84.0,38.0,12.0,0.0,13.0,2.0,14.0,1.0,6.0,206.0,0.0,8.0,219,12.0,23.0,0.0
16.0,2839.0,15.0,2.0,67.0,0.0,20.0,0.0,6.0,8.0,30.0,0.0,2.0,85.0,1.0,1.0,22,9.0,0.0,3.0
16.0,2328.0,9.0,60.0,37.0,0.0,27.0,0.0,22.0,0.0,0.0,2.0,5.0,199.0,0.0,8.0,199,9.0,9.0,7.0
16.0,2225.0,18.0,31.0,102.0,33.0,9.0,21.0,5.0,12.0,19.0,2.0,5.0,193.0,1.0,4.0,181,27.0,17.0,51.0
16.0,2601.0,17.0,2.0,11.0,10.0,1.0,15.0,3.0,0.0,0.0,3.0,2.0,68.0,1.0,12.0,11,15.0,1.0,40.0
16.0,3376.0,5.0,48.0,54.0,13.0,6.0,8.0,4.0,0.0,0.0,0.0,4.0,108.0,1.0,12.0,146,10.0,21.0,38.0
16.0,1952.0,6.0,2.0,116.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,6.0,219.0,1.0,6.0,246,11.0,36.0,0.0
16.0,2982.0,3.0,18.0,26.0,14.0,4.0,6.0,2.0,13.0,29.0,6.0,0.0,126.0,0.0,3.0,71,6.0,9.0,13.0
16.0,3420.0,8.0,13.0,81.0,0.0,0.0,15.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,7.0,156,6.0,8.0,24.0
16.0,2544.0,0.0,78.0,13.0,4.0,5.0,23.0,4.0,8.0,14.0,3.0,0.0,97.0,0.0,0.0,81,8.0,13.0,2.0
16.0,2840.0,1.0,28.0,6.0,28.0,20.0,29.0,10.0,47.0,13.0,3.0,0.0,132.0,1.0,10.0,85,18.0,12.0,2.0
16.0,2567.0,8.0,19.0,81.0,14.0,33.0,3.0,28.0,94.0,36.0,4.0,3.0,90.0,0.0,7.0,42,15.0,3.0,37.0
16.0,814.0,8.0,173.0,99.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,50.0,0.0,7.0,49,7.0,1.0,9.0
16.0,701.0,10.0,80.0,45.0,59.0,34.0,22.0,22.0,69.0,67.0,4.0,5.0,181.0,0.0,9.0,213,1.0,9.0,24.0
16.0,2855.0,4.0,6.0,119.0,47.0,9.0,0.0,2.0,67.0,37.0,4.0,0.0,96.0,1.0,6.0,79,10.0,3.0,16.0
16.0,3100.0,7.0,54.0,73.0,39.0,0.0,9.0,5.0,0.0,0.0,3.0,4.0,78.0,1.0,1.0,141,10.0,12.0,24.0
16.0,1058.0,3.0,0.0,51.0,11.0,14.0,10.0,0.0,0.0,0.0,7.0,3.0,15.0,0.0,3.0,59,29.0,2.0,9.0
16.0,958.0,1.0,149.0,54.0,19.0,9.0,3.0,8.0,5.0,1.0,5.0,4.0,32.0,1.0,10.0,151,0.0,41.0,0.0
16.0,2367.0,5.0,4.0,22.0,0.0,0.0,12.0,0.0,0.0,0.0,5.0,5.0,174.0,1.0,12.0,184,3.0,28.0,44.0
16.0,2968.0,5.0,2.0,23.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,161.0,1.0,12.0,93,24.0,2.0,17.0
16.0,2442.0,18.0,35.0,93.0,35.0,8.0,1.0,8.0,44.0,38.0,0.0,1.0,167.0,1.0,1.0,136,18.0,19.0,53.0
16.0,3532.0,10.0,94.0,125.0,61.0,38.0,31.0,29.0,79.0,66.0,1.0,3.0,89.0,0.0,9.0,34,20.0,1.0,5.0
16.0,256.0,6.0,26.0,45.0,108.0,27.0,25.0,26.0,56.0,15.0,2.0,0.0,124.0,1.0,6.0,69,20.0,5.0,33.0
16.0,2707.0,3.0,26.0,1.0,39.0,7.0,0.0,10.0,40.0,23.0,11.0,1.0,22.0,0.0,3.0,104,21.0,8.0,2.0
16.0,1537.0,4.0,1.0,147.0,46.0,8.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,102,1.0,9.0,13.0
16.0,3037.0,4.0,1.0,108.0,0.0,3.0,0.0,6.0,27.0,11.0,4.0,0.0,57.0,1.0,4.0,77,0.0,2.0,11.0
16.0,2574.0,1.0,54.0,63.0,6.0,7.0,9.0,24.0,54.0,28.0,6.0,2.0,42.0,1.0,10.0,30,1.0,3.0,5.0
16.0,1406.0,8.0,24.0,52.0,35.0,14.0,0.0,1.0,23.0,14.0,2.0,2.0,5.0,0.0,7.0,25,2.0,0.0,6.0
16.0,1785.0,15.0,96.0,26.0,22.0,3.0,2.0,5.0,15.0,2.0,3.0,1.0,71.0,1.0,1.0,115,27.0,26.0,0.0
16.0,3000.0,8.0,7.0,99.0,94.0,1.0,8.0,12.0,10.0,26.0,4.0,6.0,238.0,0.0,7.0,250,12.0,10.0,34.0
16.0,1134.0,1.0,0.0,163.0,98.0,0.0,30.0,7.0,0.0,0.0,6.0,3.0,14.0,1.0,10.0,55,18.0,5.0,49.0
16.0,1931.0,1.0,14.0,16.0,7.0,19.0,8.0,8.0,85.0,61.0,3.0,3.0,12.0,1.0,10.0,45,5.0,2.0,6.0
16.0,2002.0,3.0,69.0,9.0,2.0,21.0,17.0,4.0,11.0,3.0,5.0,6.0,248.0,0.0,3.0,251,33.0,14.0,22.0
16.0,2240.0,9.0,30.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,88.0,0.0,8.0,32,2.0,5.0,19.0
16.0,2289.0,18.0,13.0,27.0,3.0,6.0,11.0,4.0,44.0,31.0,0.0,6.0,208.0,1.0,1.0,230,24.0,14.0,22.0
16.0,2658.0,5.0,13.0,1.0,24.0,7.0,7.0,1.0,0.0,0.0,5.0,4.0,82.0,1.0,12.0,164,28.0,13.0,1.0
16.0,1061.0,5.0,7.0,37.0,18.0,30.0,4.0,31.0,0.0,0.0,0.0,2.0,35.0,1.0,12.0,17,33.0,0.0,40.0
16.0,2901.0,0.0,216.0,103.0,3.0,7.0,34.0,4.0,34.0,29.0,7.0,6.0,182.0,0.0,0.0,240,3.0,43.0,0.0
16.0,2354.0,7.0,12.0,34.0,2.0,5.0,13.0,15.0,0.0,0.0,0.0,0.0,58.0,1.0,1.0,78,0.0,9.0,30.0
16.0,1913.0,11.0,14.0,72.0,46.0,1.0,8.0,5.0,45.0,6.0,3.0,1.0,1.0,1.0,1.0,106,6.0,3.0,18.0
16.0,2139.0,3.0,16.0,32.0,0.0,30.0,18.0,20.0,1.0,33.0,6.0,3.0,47.0,0.0,3.0,43,23.0,6.0,30.0
16.0,3235.0,1.0,134.0,112.0,1.0,1.0,6.0,2.0,4.0,2.0,5.0,1.0,105.0,1.0,10.0,121,14.0,18.0,35.0
16.0,1549.0,2.0,1.0,97.0,111.0,38.0,0.0,27.0,184.0,106.0,2.0,4.0,111.0,0.0,5.0,168,10.0,8.0,2.0
16.0,2004.0,6.0,26.0,0.0,66.0,15.0,5.0,29.0,136.0,78.0,1.0,0.0,17.0,1.0,6.0,84,33.0,13.0,23.0
16.0,3038.0,10.0,33.0,31.0,67.0,24.0,14.0,26.0,138.0,93.0,4.0,5.0,153.0,0.0,9.0,183,6.0,8.0,22.0
16.0,2772.0,18.0,15.0,36.0,17.0,4.0,2.0,3.0,18.0,30.0,0.0,5.0,223.0,1.0,1.0,214,16.0,24.0,47.0
16.0,1803.0,3.0,28.0,71.0,0.0,3.0,10.0,1.0,18.0,39.0,7.0,5.0,151.0,0.0,3.0,176,32.0,12.0,20.0
16.0,211.0,18.0,0.0,57.0,0.0,11.0,0.0,5.0,47.0,5.0,8.0,0.0,18.0,1.0,4.0,87,26.0,8.0,8.0
16.0,651.0,0.0,27.0,11.0,18.0,7.0,9.0,9.0,2.0,38.0,7.0,3.0,116.0,0.0,0.0,47,22.0,3.0,17.0
16.0,2525.0,11.0,37.0,57.0,45.0,7.0,0.0,3.0,14.0,58.0,1.0,4.0,79.0,1.0,1.0,147,32.0,5.0,28.0
16.0,1398.0,18.0,47.0,36.0,23.0,5.0,5.0,10.0,12.0,19.0,0.0,3.0,11.0,1.0,1.0,41,9.0,3.0,6.0
16.0,1882.0,0.0,21.0,25.0,1.0,6.0,29.0,16.0,0.0,19.0,3.0,4.0,81.0,0.0,0.0,162,2.0,15.0,12.0
16.0,2211.0,9.0,119.0,84.0,37.0,11.0,0.0,11.0,8.0,3.0,0.0,1.0,67.0,0.0,8.0,108,20.0,6.0,11.0
16.0,3227.0,9.0,25.0,46.0,65.0,8.0,0.0,9.0,3.0,40.0,2.0,5.0,253.0,0.0,8.0,203,24.0,11.0,48.0
16.0,873.0,7.0,121.0,72.0,41.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,8.0,1.0,1.0,36,21.0,4.0,11.0
16.0,2902.0,2.0,7.0,45.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,1.0,166.0,0.0,5.0,127,28.0,22.0,63.0
16.0,3457.0,18.0,1.0,105.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,3.0,94.0,1.0,4.0,64,21.0,7.0,7.0
16.0,1566.0,4.0,22.0,143.0,57.0,7.0,14.0,11.0,62.0,14.0,0.0,6.0,235.0,1.0,4.0,232,5.0,29.0,65.0
16.0,249.0,1.0,32.0,112.0,29.0,13.0,17.0,15.0,176.0,46.0,9.0,1.0,165.0,1.0,10.0,125,7.0,15.0,21.0
16.0,704.0,13.0,60.0,44.0,96.0,17.0,11.0,35.0,122.0,83.0,4.0,4.0,142.0,0.0,9.0,138,5.0,9.0,7.0
16.0,263.0,9.0,5.0,37.0,25.0,15.0,0.0,14.0,3.0,2.0,3.0,2.0,20.0,0.0,8.0,1,4.0,2.0,15.0
16.0,2582.0,2.0,10.0,0.0,0.0,17.0,5.0,17.0,0.0,0.0,12.0,2.0,133.0,0.0,5.0,9,3.0,0.0,15.0
16.0,2032.0,6.0,28.0,20.0,61.0,16.0,11.0,17.0,125.0,47.0,4.0,5.0,179.0,1.0,6.0,198,25.0,31.0,60.0
16.0,3147.0,3.0,3.0,23.0,14.0,0.0,3.0,0.0,0.0,16.0,6.0,2.0,87.0,0.0,3.0,31,12.0,1.0,19.0
16.0,177.0,0.0,75.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,51.0,0.0,0.0,51,27.0,5.0,49.0
16.0,2196.0,2.0,21.0,0.0,69.0,14.0,5.0,3.0,57.0,62.0,17.0,2.0,30.0,0.0,5.0,15,26.0,1.0,19.0
16.0,2042.0,1.0,47.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,197.0,1.0,10.0,189,28.0,31.0,41.0
16.0,3142.0,5.0,150.0,9.0,7.0,31.0,6.0,4.0,3.0,2.0,5.0,4.0,110.0,1.0,10.0,154,14.0,23.0,22.0
16.0,2687.0,1.0,13.0,22.0,2.0,0.0,6.0,8.0,0.0,0.0,6.0,1.0,69.0,1.0,10.0,110,26.0,10.0,13.0
16.0,2802.0,10.0,10.0,123.0,0.0,27.0,25.0,17.0,75.0,42.0,4.0,2.0,92.0,0.0,9.0,6,21.0,0.0,43.0
16.0,303.0,6.0,141.0,4.0,69.0,0.0,20.0,0.0,0.0,0.0,2.0,4.0,107.0,1.0,6.0,145,27.0,15.0,1.0
16.0,2735.0,1.0,87.0,112.0,98.0,0.0,10.0,0.0,0.0,0.0,5.0,5.0,36.0,1.0,10.0,179,19.0,13.0,8.0
16.0,1054.0,6.0,7.0,100.0,92.0,24.0,7.0,32.0,130.0,99.0,3.0,0.0,56.0,1.0,6.0,75,25.0,6.0,16.0
16.0,2110.0,6.0,8.0,20.0,83.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,237.0,1.0,6.0,242,18.0,18.0,53.0
16.0,3475.0,18.0,6.0,30.0,8.0,8.0,9.0,10.0,0.0,0.0,0.0,3.0,117.0,1.0,1.0,48,33.0,2.0,37.0
16.0,662.0,2.0,79.0,77.0,91.0,37.0,2.0,27.0,37.0,69.0,8.0,0.0,61.0,0.0,5.0,92,11.0,10.0,2.0
16.0,1442.0,1.0,50.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,119.0,1.0,10.0,58,13.0,4.0,37.0
16.0,388.0,2.0,132.0,31.0,107.0,17.0,0.0,11.0,136.0,47.0,12.0,0.0,121.0,0.0,5.0,65,26.0,13.0,32.0
16.0,2838.0,3.0,61.0,49.0,10.0,9.0,17.0,1.0,0.0,0.0,6.0,2.0,86.0,0.0,3.0,27,10.0,5.0,49.0
16.0,874.0,1.0,79.0,48.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,213.0,1.0,10.0,170,0.0,22.0,1.0
16.0,1402.0,6.0,15.0,2.0,102.0,8.0,37.0,22.0,56.0,34.0,2.0,0.0,62.0,1.0,6.0,96,14.0,2.0,17.0
16.0,307.0,12.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,39.0,0.0,11.0,21,0.0,3.0,9.0
16.0,3057.0,12.0,21.0,5.0,66.0,2.0,7.0,14.0,53.0,55.0,2.0,4.0,33.0,0.0,11.0,155,33.0,4.0,23.0
16.0,3411.0,0.0,86.0,25.0,26.0,2.0,6.0,6.0,32.0,19.0,6.0,6.0,255.0,0.0,0.0,256,29.0,21.0,23.0
16.0,1301.0,12.0,20.0,83.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,2.0,38.0,0.0,11.0,20,23.0,1.0,5.0
16.0,2456.0,13.0,39.0,44.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,130.0,0.0,5.0,80,16.0,2.0,13.0
16.0,794.0,1.0,52.0,62.0,4.0,10.0,18.0,0.0,0.0,0.0,9.0,4.0,169.0,1.0,10.0,142,3.0,20.0,20.0
16.0,2010.0,5.0,15.0,3.0,24.0,10.0,12.0,21.0,89.0,8.0,3.0,0.0,123.0,1.0,12.0,68,16.0,3.0,17.0
16.0,3537.0,2.0,26.0,4.0,95.0,14.0,0.0,18.0,105.0,67.0,8.0,1.0,74.0,0.0,5.0,129,24.0,11.0,12.0
16.0,490.0,0.0,2.0,41.0,19.0,11.0,10.0,12.0,12.0,40.0,5.0,2.0,115.0,0.0,0.0,26,13.0,0.0,3.0
16.0,1945.0,9.0,21.0,66.0,48.0,11.0,0.0,14.0,2.0,2.0,2.0,2.0,101.0,0.0,8.0,10,22.0,1.0,25.0
16.0,2469.0,9.0,48.0,93.0,80.0,28.0,0.0,0.0,0.0,0.0,4.0,0.0,95.0,0.0,8.0,76,11.0,4.0,16.0
16.0,655.0,11.0,33.0,47.0,21.0,8.0,14.0,13.0,4.0,5.0,1.0,5.0,152.0,1.0,1.0,178,12.0,13.0,34.0
16.0,1661.0,8.0,26.0,42.0,14.0,6.0,8.0,3.0,16.0,2.0,6.0,4.0,190.0,0.0,7.0,165,11.0,0.0,24.0
16.0,323.0,3.0,2.0,79.0,2.0,30.0,15.0,28.0,0.0,20.0,3.0,6.0,156.0,0.0,3.0,236,8.0,13.0,1.0
16.0,819.0,8.0,15.0,47.0,21.0,8.0,10.0,1.0,3.0,1.0,4.0,1.0,76.0,0.0,7.0,137,8.0,11.0,22.0
16.0,1522.0,0.0,162.0,46.0,7.0,6.0,12.0,7.0,26.0,1.0,4.0,1.0,106.0,0.0,0.0,132,2.0,28.0,54.0
16.0,987.0,6.0,70.0,20.0,56.0,28.0,25.0,25.0,78.0,81.0,5.0,0.0,134.0,1.0,6.0,90,13.0,7.0,30.0
16.0,1381.0,2.0,247.0,70.0,92.0,28.0,2.0,23.0,117.0,71.0,8.0,5.0,222.0,0.0,5.0,212,2.0,17.0,48.0
16.0,3312.0,6.0,17.0,111.0,109.0,37.0,0.0,32.0,66.0,67.0,0.0,4.0,4.0,1.0,6.0,163,29.0,8.0,4.0
16.0,2654.0,6.0,197.0,60.0,66.0,11.0,0.0,16.0,53.0,15.0,4.0,0.0,127.0,1.0,6.0,72,19.0,4.0,31.0
16.0,340.0,10.0,16.0,60.0,81.0,2.0,25.0,11.0,0.0,80.0,8.0,3.0,157.0,0.0,9.0,37,21.0,4.0,46.0
16.0,2972.0,7.0,3.0,34.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,59.0,1.0,1.0,8,27.0,0.0,45.0
16.0,1172.0,8.0,10.0,82.0,37.0,11.0,8.0,12.0,19.0,25.0,4.0,1.0,27.0,0.0,7.0,123,15.0,12.0,42.0
16.0,406.0,6.0,35.0,147.0,34.0,9.0,0.0,12.0,134.0,43.0,0.0,3.0,49.0,1.0,4.0,46,25.0,6.0,36.0
16.0,2335.0,1.0,23.0,54.0,14.0,3.0,8.0,2.0,13.0,2.0,6.0,3.0,52.0,1.0,10.0,53,17.0,11.0,18.0
16.0,2133.0,4.0,26.0,129.0,34.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,73.0,1.0,6.0,128,3.0,15.0,39.0
16.0,1382.0,1.0,17.0,112.0,3.0,2.0,12.0,11.0,0.0,38.0,5.0,6.0,183.0,1.0,10.0,241,29.0,44.0,0.0
16.0,749.0,0.0,86.0,46.0,14.0,7.0,8.0,7.0,141.0,52.0,0.0,3.0,46.0,0.0,0.0,40,6.0,2.0,49.0
16.0,1948.0,18.0,7.0,30.0,6.0,25.0,0.0,7.0,0.0,2.0,2.0,1.0,140.0,1.0,4.0,130,7.0,5.0,14.0
16.0,232.0,0.0,7.0,79.0,32.0,11.0,0.0,16.0,0.0,0.0,4.0,6.0,239.0,0.0,0.0,253,0.0,22.0,42.0
16.0,2943.0,2.0,35.0,77.0,90.0,12.0,0.0,38.0,0.0,0.0,0.0,6.0,249.0,0.0,9.0,252,0.0,20.0,0.0
16.0,3555.0,10.0,17.0,20.0,90.0,15.0,16.0,13.0,58.0,89.0,2.0,4.0,34.0,0.0,9.0,166,14.0,6.0,32.0
16.0,1899.0,1.0,5.0,78.0,23.0,19.0,32.0,7.0,172.0,75.0,4.0,5.0,221.0,0.0,7.0,211,16.0,17.0,62.0
16.0,554.0,4.0,8.0,133.0,48.0,15.0,0.0,6.0,0.0,0.0,8.0,0.0,16.0,1.0,4.0,67,4.0,13.0,1.0
16.0,1419.0,8.0,64.0,95.0,44.0,5.0,0.0,8.0,10.0,4.0,2.0,1.0,64.0,0.0,7.0,101,18.0,4.0,7.0
16.0,1830.0,19.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,149.0,2.0,14.0,173,26.0,3.0,48.0
16.0,2439.0,0.0,70.0,29.0,43.0,12.0,10.0,7.0,0.0,0.0,2.0,4.0,150.0,0.0,0.0,174,5.0,31.0,53.0
16.0,3505.0,6.0,29.0,170.0,99.0,0.0,33.0,0.0,0.0,0.0,2.0,2.0,26.0,1.0,6.0,12,17.0,0.0,15.0
16.0,250.0,11.0,29.0,35.0,40.0,9.0,2.0,9.0,26.0,1.0,3.0,5.0,243.0,1.0,1.0,216,26.0,16.0,65.0
16.0,2417.0,3.0,8.0,8.0,22.0,14.0,8.0,2.0,0.0,0.0,7.0,1.0,25.0,0.0,3.0,112,0.0,7.0,7.0
16.0,1023.0,1.0,1.0,63.0,98.0,23.0,12.0,43.0,0.0,0.0,7.0,2.0,10.0,1.0,10.0,4,4.0,0.0,40.0
16.0,1306.0,7.0,71.0,34.0,23.0,21.0,4.0,10.0,13.0,2.0,0.0,0.0,125.0,1.0,1.0,70,3.0,2.0,7.0
16.0,1574.0,0.0,48.0,32.0,14.0,6.0,15.0,1.0,43.0,11.0,6.0,3.0,54.0,0.0,0.0,60,11.0,6.0,37.0
16.0,215.0,5.0,27.0,13.0,0.0,3.0,17.0,1.0,25.0,14.0,6.0,1.0,28.0,1.0,12.0,124,25.0,12.0,23.0
16.0,2228.0,5.0,41.0,71.0,0.0,7.0,4.0,11.0,0.0,0.0,1.0,1.0,137.0,1.0,12.0,119,33.0,9.0,8.0
16.0,2594.0,9.0,96.0,51.0,66.0,24.0,0.0,32.0,36.0,1.0,4.0,4.0,148.0,0.0,8.0,171,8.0,7.0,8.0
16.0,1902.0,5.0,32.0,24.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,1.0,103.0,1.0,12.0,117,17.0,19.0,50.0
16.0,1903.0,3.0,35.0,71.0,0.0,5.0,12.0,5.0,0.0,6.0,3.0,4.0,212.0,0.0,3.0,169,21.0,21.0,60.0
16.0,717.0,2.0,12.0,109.0,70.0,4.0,11.0,16.0,82.0,50.0,4.0,3.0,158.0,0.0,5.0,50,8.0,3.0,9.0
16.0,1648.0,0.0,3.0,37.0,6.0,2.0,0.0,11.0,3.0,0.0,0.0,6.0,226.0,0.0,0.0,224,27.0,29.0,61.0
16.0,2317.0,9.0,91.0,32.0,27.0,14.0,0.0,22.0,7.0,8.0,3.0,6.0,229.0,0.0,8.0,249,0.0,8.0,41.0
16.0,1448.0,10.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,0.0,5.0,23,12.0,2.0,17.0
16.0,1435.0,1.0,47.0,48.0,2.0,0.0,29.0,1.0,0.0,9.0,3.0,0.0,63.0,1.0,10.0,99,6.0,14.0,8.0
16.0,2131.0,11.0,21.0,34.0,22.0,5.0,1.0,5.0,35.0,53.0,3.0,1.0,72.0,1.0,1.0,122,2.0,17.0,44.0
16.0,3396.0,18.0,30.0,104.0,36.0,1.0,7.0,13.0,20.0,1.0,2.0,5.0,202.0,1.0,4.0,205,32.0,18.0,26.0
14.0,1819.0,5.0,39.0,13.0,13.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0,86.0,1.0,12.0,27,26.0,0.0,3.0
14.0,2635.0,5.0,141.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,54.0,1.0,12.0,60,33.0,3.0,9.0
14.0,811.0,15.0,65.0,67.0,79.0,14.0,1.0,6.0,12.0,92.0,3.0,6.0,248.0,1.0,1.0,251,32.0,11.0,39.0
14.0,2951.0,3.0,5.0,51.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,5.0,221.0,0.0,3.0,211,0.0,13.0,22.0
14.0,3029.0,3.0,67.0,49.0,13.0,20.0,3.0,13.0,46.0,33.0,6.0,4.0,168.0,0.0,3.0,140,24.0,10.0,27.0
14.0,320.0,1.0,59.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,5.0,215.0,1.0,10.0,196,19.0,19.0,24.0
14.0,1505.0,19.0,15.0,54.0,40.0,1.0,0.0,5.0,0.0,0.0,3.0,4.0,4.0,2.0,14.0,163,12.0,1.0,66.0
14.0,989.0,1.0,3.0,6.0,2.0,0.0,15.0,2.0,0.0,0.0,6.0,2.0,42.0,1.0,10.0,30,20.0,2.0,19.0
14.0,723.0,1.0,248.0,21.0,18.0,25.0,10.0,42.0,38.0,24.0,6.0,5.0,241.0,1.0,10.0,180,20.0,14.0,7.0
14.0,275.0,18.0,43.0,52.0,5.0,30.0,1.0,41.0,46.0,6.0,0.0,3.0,50.0,1.0,1.0,49,21.0,3.0,30.0
14.0,688.0,15.0,31.0,80.0,23.0,9.0,16.0,6.0,13.0,61.0,1.0,0.0,60.0,1.0,1.0,88,10.0,6.0,18.0
14.0,1479.0,2.0,31.0,5.0,52.0,24.0,7.0,19.0,113.0,63.0,10.0,6.0,182.0,0.0,5.0,240,21.0,22.0,26.0
14.0,2443.0,5.0,31.0,24.0,3.0,3.0,0.0,15.0,0.0,0.0,3.0,3.0,116.0,1.0,12.0,47,10.0,8.0,7.0
14.0,2671.0,14.0,1.0,69.0,27.0,2.0,20.0,6.0,28.0,24.0,2.0,2.0,84.0,1.0,4.0,2,3.0,0.0,43.0
14.0,2200.0,1.0,12.0,11.0,13.0,10.0,2.0,24.0,7.0,18.0,6.0,6.0,205.0,1.0,10.0,217,1.0,11.0,13.0
14.0,2596.0,0.0,10.0,49.0,12.0,44.0,19.0,53.0,50.0,3.0,2.0,0.0,161.0,0.0,0.0,93,2.0,7.0,31.0
14.0,1317.0,13.0,26.0,4.0,48.0,11.0,24.0,29.0,117.0,15.0,0.0,2.0,37.0,0.0,11.0,18,1.0,0.0,3.0
14.0,1872.0,18.0,48.0,36.0,8.0,18.0,3.0,20.0,0.0,0.0,0.0,6.0,239.0,1.0,4.0,253,34.0,20.0,29.0
14.0,1873.0,1.0,173.0,11.0,4.0,25.0,17.0,21.0,0.0,0.0,5.0,6.0,233.0,1.0,10.0,223,0.0,22.0,22.0
14.0,1.0,0.0,35.0,66.0,11.0,10.0,2.0,1.0,0.0,0.0,5.0,3.0,51.0,0.0,0.0,51,9.0,5.0,17.0
14.0,2444.0,0.0,5.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,5.0,0.0,0.0,25,2.0,0.0,3.0
14.0,236.0,18.0,9.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,103.0,1.0,4.0,117,23.0,21.0,39.0
14.0,1436.0,14.0,2.0,4.0,61.0,35.0,9.0,32.0,88.0,67.0,0.0,5.0,176.0,1.0,6.0,192,11.0,20.0,38.0
